timestamp,open,high,low,close,volume,oi
2022-03-11 00:00:00+05:30,211.65,218.9,211.3,218.2,5890485,0
2022-03-14 00:00:00+05:30,219.0,223.2,215.5,222.55,6630425,0
2022-03-15 00:00:00+05:30,223.0,227.4,216.0,218.05,7772955,0
2022-03-16 00:00:00+05:30,221.75,226.0,219.05,221.9,7527250,0
2022-03-17 00:00:00+05:30,225.0,228.9,224.15,225.9,5977670,0
2022-03-21 00:00:00+05:30,226.1,228.3,216.95,217.3,6308350,0
2022-03-22 00:00:00+05:30,216.4,221.0,213.2,219.65,8069535,0
2022-03-23 00:00:00+05:30,220.6,222.0,217.6,219.25,4335075,0
2022-03-24 00:00:00+05:30,218.8,220.3,217.3,218.5,3329035,0
2022-03-25 00:00:00+05:30,219.95,222.5,217.2,220.6,3234280,0
2022-03-28 00:00:00+05:30,221.7,224.1,216.75,223.1,7168470,0
2022-03-29 00:00:00+05:30,223.1,225.4,219.8,224.7,6632010,0
2022-03-30 00:00:00+05:30,225.4,227.75,223.8,224.9,2494090,0
2022-03-31 00:00:00+05:30,225.4,228.9,223.8,226.95,4371685,0
2022-04-01 00:00:00+05:30,227.0,239.8,225.6,236.25,4473460,0
2022-04-04 00:00:00+05:30,236.8,238.0,234.0,235.8,2766255,0
2022-04-05 00:00:00+05:30,236.8,237.5,233.1,234.1,7478890,0
2022-04-06 00:00:00+05:30,231.8,236.0,231.0,233.4,5148520,0
2022-04-07 00:00:00+05:30,232.2,237.0,231.6,234.8,10215730,0
2022-04-08 00:00:00+05:30,237.85,242.7,233.35,241.45,12013760,0
2022-04-11 00:00:00+05:30,243.0,247.6,239.6,244.7,5541150,0
2022-04-12 00:00:00+05:30,245.0,245.0,234.0,236.2,5301495,0
2022-04-13 00:00:00+05:30,238.4,239.45,235.7,236.8,2337810,0
2022-04-18 00:00:00+05:30,232.4,234.95,224.2,232.85,7199895,0
2022-04-19 00:00:00+05:30,235.85,237.8,220.4,223.7,7289265,0
2022-04-20 00:00:00+05:30,222.5,226.75,218.4,222.85,3195385,0
2022-04-21 00:00:00+05:30,224.8,230.8,223.6,230.15,3891400,0
2022-04-22 00:00:00+05:30,228.0,228.0,220.1,221.6,4432385,0
2022-04-25 00:00:00+05:30,219.0,220.8,215.25,219.3,5391300,0
2022-04-26 00:00:00+05:30,221.6,232.2,220.6,231.45,7799210,0
2022-04-27 00:00:00+05:30,228.4,233.35,226.8,228.25,5002305,0
2022-04-28 00:00:00+05:30,229.6,232.6,227.1,228.35,12255960,0
2022-04-29 00:00:00+05:30,238.9,247.8,234.85,240.4,30651345,0
2022-05-02 00:00:00+05:30,237.95,247.4,237.0,246.05,9994595,0
2022-05-04 00:00:00+05:30,246.4,251.5,226.2,229.8,9729470,0
2022-05-05 00:00:00+05:30,234.0,239.0,229.65,232.3,5106630,0
2022-05-06 00:00:00+05:30,226.6,238.6,226.6,236.75,9524820,0
2022-05-09 00:00:00+05:30,235.6,235.6,227.1,231.4,7602625,0
2022-05-10 00:00:00+05:30,231.4,235.6,229.0,232.05,4513380,0
2022-05-11 00:00:00+05:30,231.0,232.85,219.45,224.0,8918120,0
2022-05-12 00:00:00+05:30,224.0,224.0,209.4,212.95,9397425,0
2022-05-13 00:00:00+05:30,216.4,219.0,209.5,212.3,8482405,0
2022-05-16 00:00:00+05:30,212.0,219.5,210.35,218.1,6833390,0
2022-05-17 00:00:00+05:30,219.4,224.15,216.4,221.75,4101275,0
2022-05-18 00:00:00+05:30,224.0,225.35,217.45,219.55,4296340,0
2022-05-19 00:00:00+05:30,213.8,217.3,212.8,215.7,8110880,0
2022-05-20 00:00:00+05:30,219.4,221.8,216.7,219.2,3296315,0
2022-05-23 00:00:00+05:30,220.0,229.6,220.0,227.35,6070490,0
2022-05-24 00:00:00+05:30,226.75,229.0,220.6,225.55,8069565,0
2022-05-25 00:00:00+05:30,227.2,229.25,220.55,223.45,5017540,0
2022-05-26 00:00:00+05:30,224.2,230.2,220.5,229.35,3514895,0
2022-05-27 00:00:00+05:30,232.3,232.3,226.25,228.5,2271910,0
2022-05-30 00:00:00+05:30,231.4,237.0,228.4,234.4,4176795,0
2022-05-31 00:00:00+05:30,234.4,239.15,229.0,235.25,13941420,0
2022-06-01 00:00:00+05:30,235.05,240.0,233.2,237.0,5176220,0
2022-06-02 00:00:00+05:30,237.1,239.2,235.05,238.6,2790370,0
2022-06-03 00:00:00+05:30,239.1,239.6,233.65,235.7,5396720,0
2022-06-06 00:00:00+05:30,235.2,238.95,230.9,237.15,2524525,0
2022-06-07 00:00:00+05:30,234.3,236.65,228.5,235.85,4116090,0
2022-06-08 00:00:00+05:30,236.0,239.45,232.45,235.05,3753885,0
2022-06-09 00:00:00+05:30,233.6,234.55,231.0,233.55,4476645,0
2022-06-10 00:00:00+05:30,231.6,233.5,230.55,233.05,2121945,0
2022-06-13 00:00:00+05:30,229.0,232.0,223.1,226.8,4399480,0
2022-06-14 00:00:00+05:30,224.8,229.7,224.2,227.9,3860780,0
2022-06-15 00:00:00+05:30,229.0,230.6,226.3,230.0,3345520,0
2022-06-16 00:00:00+05:30,231.6,235.0,224.75,228.55,6698850,0
2022-06-17 00:00:00+05:30,227.3,230.9,222.5,229.8,6730740,0
2022-06-20 00:00:00+05:30,230.0,232.35,223.3,227.8,4386785,0
2022-06-21 00:00:00+05:30,229.4,236.65,225.75,234.8,4280930,0
2022-06-22 00:00:00+05:30,233.5,239.8,233.0,234.3,4890975,0
2022-06-23 00:00:00+05:30,232.25,243.45,232.0,239.55,3954310,0
2022-06-24 00:00:00+05:30,242.1,251.15,240.6,249.05,4996020,0
2022-06-27 00:00:00+05:30,253.8,253.8,249.1,250.5,4127285,0
2022-06-28 00:00:00+05:30,248.6,252.7,247.85,250.2,3527135,0
2022-06-29 00:00:00+05:30,248.0,251.95,243.6,244.8,2727410,0
2022-06-30 00:00:00+05:30,247.0,259.45,245.85,256.25,9956150,0
2022-07-01 00:00:00+05:30,253.25,254.95,247.7,253.15,5358285,0
2022-07-04 00:00:00+05:30,250.2,257.8,250.0,252.95,2008615,0
2022-07-05 00:00:00+05:30,253.75,262.1,252.2,255.5,6272225,0
2022-07-06 00:00:00+05:30,254.65,259.25,254.0,256.8,3157810,0
2022-07-07 00:00:00+05:30,256.0,264.3,251.6,261.65,4945940,0
2022-07-08 00:00:00+05:30,263.95,264.7,254.2,256.1,3652815,0
2022-07-11 00:00:00+05:30,255.15,256.0,248.0,251.25,3691540,0
2022-07-12 00:00:00+05:30,249.8,251.5,246.75,247.25,3442455,0
2022-07-13 00:00:00+05:30,248.8,255.0,248.05,253.8,3151325,0
2022-07-14 00:00:00+05:30,254.8,259.9,254.0,259.0,3203265,0
2022-07-15 00:00:00+05:30,260.0,263.6,255.2,262.95,2703045,0
2022-07-18 00:00:00+05:30,266.4,283.8,264.6,279.4,5420345,0
2022-07-19 00:00:00+05:30,276.45,279.8,271.45,278.3,4993150,0
2022-07-20 00:00:00+05:30,282.0,286.25,280.3,281.6,4629925,0
2022-07-21 00:00:00+05:30,280.6,293.7,279.1,292.4,4855305,0
2022-07-22 00:00:00+05:30,293.4,300.0,291.3,299.2,4810415,0
2022-07-25 00:00:00+05:30,294.6,301.8,294.6,299.3,4721665,0
2022-07-26 00:00:00+05:30,299.2,301.8,294.75,295.65,4102640,0
2022-07-27 00:00:00+05:30,292.2,294.8,287.0,290.15,6702695,0
2022-07-28 00:00:00+05:30,295.6,301.25,288.6,292.2,8557735,0
2022-07-29 00:00:00+05:30,296.0,296.0,274.1,275.95,9296570,0
2022-08-01 00:00:00+05:30,276.0,279.6,272.2,274.95,4709025,0
2022-08-02 00:00:00+05:30,275.4,280.65,272.65,275.8,4861880,0
2022-08-03 00:00:00+05:30,277.0,279.3,269.6,272.05,3733035,0
2022-08-04 00:00:00+05:30,275.4,275.4,266.7,272.0,4646770,0
2022-08-05 00:00:00+05:30,273.95,275.75,270.8,272.5,3153135,0
2022-08-08 00:00:00+05:30,274.0,280.8,271.2,278.45,4775785,0
2022-08-10 00:00:00+05:30,279.0,281.9,277.05,279.3,4003980,0
2022-08-11 00:00:00+05:30,281.15,285.05,278.25,281.2,5658525,0
2022-08-12 00:00:00+05:30,281.2,281.2,272.5,273.6,5225265,0
2022-08-16 00:00:00+05:30,273.0,277.4,270.55,272.95,6555990,0
2022-08-17 00:00:00+05:30,272.8,273.8,270.2,271.1,6599875,0
2022-08-18 00:00:00+05:30,270.05,273.05,265.4,269.7,4383855,0
2022-08-19 00:00:00+05:30,270.0,273.0,268.0,269.35,3815695,0
2022-08-22 00:00:00+05:30,272.95,272.95,261.0,262.55,4246725,0
2022-08-23 00:00:00+05:30,261.1,271.3,259.65,267.3,4383165,0
2022-08-24 00:00:00+05:30,269.2,269.95,265.4,268.6,2029850,0
2022-08-25 00:00:00+05:30,269.8,272.75,264.0,264.95,3292195,0
2022-08-26 00:00:00+05:30,267.0,269.5,264.85,266.65,2107620,0
2022-08-29 00:00:00+05:30,260.45,266.35,260.0,265.0,2128080,0
2022-08-30 00:00:00+05:30,266.4,271.8,266.1,270.95,5142225,0
2022-09-01 00:00:00+05:30,268.4,271.6,264.6,265.85,2217970,0
2022-09-02 00:00:00+05:30,268.0,268.0,261.3,261.7,2321585,0
2022-09-05 00:00:00+05:30,264.2,267.6,262.0,264.15,2988435,0
2022-09-06 00:00:00+05:30,266.75,278.3,263.5,276.95,8058715,0
2022-09-07 00:00:00+05:30,275.2,278.15,272.2,273.3,3464835,0
2022-09-08 00:00:00+05:30,274.8,277.2,271.2,272.3,3184610,0
2022-09-09 00:00:00+05:30,274.0,275.0,264.0,264.8,3022760,0
2022-09-12 00:00:00+05:30,266.25,266.85,262.0,265.7,4745365,0
2022-09-13 00:00:00+05:30,267.0,270.0,264.75,266.5,3598305,0
2022-09-14 00:00:00+05:30,264.65,270.9,263.0,266.95,3689160,0
2022-09-15 00:00:00+05:30,268.25,274.8,262.6,265.2,4760095,0
2022-09-16 00:00:00+05:30,265.95,267.6,253.6,256.8,5117185,0
2022-09-19 00:00:00+05:30,257.4,261.65,256.0,257.4,1969205,0
2022-09-20 00:00:00+05:30,259.05,263.7,258.0,259.2,3808500,0
2022-09-21 00:00:00+05:30,259.95,262.0,252.6,254.55,3779985,0
2022-09-22 00:00:00+05:30,252.6,255.2,248.25,251.45,4041540,0
2022-09-23 00:00:00+05:30,251.0,251.4,239.3,240.65,5578410,0
2022-09-26 00:00:00+05:30,238.25,240.45,229.65,235.0,3960710,0
2022-09-27 00:00:00+05:30,236.0,237.85,229.2,233.0,3060765,0
2022-09-28 00:00:00+05:30,231.95,238.7,231.0,235.0,7037355,0
2022-09-29 00:00:00+05:30,238.0,242.55,237.4,241.85,8863220,0
2022-09-30 00:00:00+05:30,240.0,244.55,237.8,239.5,3689185,0
2022-10-03 00:00:00+05:30,240.0,243.4,231.55,233.95,3393565,0
2022-10-04 00:00:00+05:30,236.0,240.75,235.1,239.95,2886230,0
2022-10-06 00:00:00+05:30,242.15,243.6,238.4,239.55,4285510,0
2022-10-07 00:00:00+05:30,239.4,241.95,234.1,239.8,5047815,0
2022-10-10 00:00:00+05:30,236.8,238.55,232.8,235.55,3026365,0
2022-10-11 00:00:00+05:30,235.0,238.85,234.0,234.75,2086380,0
2022-10-12 00:00:00+05:30,235.95,243.55,234.35,242.4,2322665,0
2022-10-13 00:00:00+05:30,242.2,242.2,235.0,237.8,2016655,0
2022-10-14 00:00:00+05:30,240.0,243.15,236.05,236.8,3429520,0
2022-10-17 00:00:00+05:30,236.05,239.45,234.4,238.5,1567175,0
2022-10-18 00:00:00+05:30,241.95,246.15,240.3,244.85,4394830,0
2022-10-19 00:00:00+05:30,245.0,246.8,241.05,242.9,1833905,0
2022-10-20 00:00:00+05:30,242.55,245.7,239.0,243.15,3339120,0
2022-10-21 00:00:00+05:30,245.0,246.55,236.7,239.55,5002910,0
2022-10-24 00:00:00+05:30,243.0,243.0,238.4,239.8,395760,0
2022-10-25 00:00:00+05:30,240.0,248.0,237.05,243.4,4718435,0
2022-10-27 00:00:00+05:30,245.0,250.75,242.2,249.4,4543535,0
2022-10-28 00:00:00+05:30,250.65,256.75,248.8,254.95,2765695,0
2022-10-31 00:00:00+05:30,254.8,254.8,245.0,245.85,3104155,0
2022-11-01 00:00:00+05:30,246.3,247.25,240.6,241.55,6675575,0
2022-11-02 00:00:00+05:30,241.6,244.55,240.0,241.55,2733960,0
2022-11-03 00:00:00+05:30,240.4,248.65,239.15,248.05,3636250,0
2022-11-04 00:00:00+05:30,249.0,252.85,248.1,251.9,3337760,0
2022-11-07 00:00:00+05:30,252.85,258.8,251.35,257.85,2258285,0
2022-11-09 00:00:00+05:30,252.8,259.8,252.8,255.05,1989790,0
2022-11-10 00:00:00+05:30,253.95,258.0,247.5,249.05,3089160,0
2022-11-11 00:00:00+05:30,250.4,257.4,250.4,255.35,2488040,0
2022-11-14 00:00:00+05:30,256.0,257.1,251.1,253.15,1655990,0
2022-11-15 00:00:00+05:30,254.0,254.0,249.2,250.55,1474635,0
2022-11-16 00:00:00+05:30,250.4,250.95,245.05,246.75,2486780,0
2022-11-17 00:00:00+05:30,246.4,261.95,246.4,255.15,10895855,0
2022-11-18 00:00:00+05:30,255.1,256.9,248.4,250.25,5665580,0
2022-11-21 00:00:00+05:30,250.5,261.0,248.6,260.05,11427320,0
2022-11-22 00:00:00+05:30,261.0,271.0,258.2,269.3,9851655,0
2022-11-23 00:00:00+05:30,270.0,272.6,265.05,266.85,6956495,0
2022-11-24 00:00:00+05:30,268.2,268.2,261.0,262.35,3504165,0
2022-11-25 00:00:00+05:30,263.0,264.4,255.05,256.05,4325525,0
2022-11-28 00:00:00+05:30,254.8,258.95,249.4,252.95,22810780,0
2022-11-29 00:00:00+05:30,250.55,256.2,250.3,254.05,8742450,0
2022-11-30 00:00:00+05:30,254.5,275.0,254.4,270.0,11378515,0
2022-12-01 00:00:00+05:30,269.3,269.3,255.4,257.35,8011285,0
2022-12-02 00:00:00+05:30,257.35,259.65,253.6,258.05,5168550,0
2022-12-05 00:00:00+05:30,259.2,260.0,255.8,258.95,4417660,0
2022-12-06 00:00:00+05:30,259.0,267.8,258.05,265.3,10171880,0
2022-12-07 00:00:00+05:30,265.6,273.35,265.4,267.05,6943485,0
2022-12-08 00:00:00+05:30,267.0,271.0,265.0,267.65,2846375,0
2022-12-09 00:00:00+05:30,269.7,270.8,263.3,268.8,3202765,0
2022-12-12 00:00:00+05:30,268.0,275.2,265.65,272.7,5938835,0
2022-12-13 00:00:00+05:30,272.2,274.2,268.0,273.15,1977965,0
2022-12-14 00:00:00+05:30,273.2,276.0,271.1,275.7,4138030,0
2022-12-15 00:00:00+05:30,275.1,280.85,274.0,278.65,3778060,0
2022-12-16 00:00:00+05:30,275.4,280.8,267.6,274.1,9071230,0
2022-12-19 00:00:00+05:30,274.8,277.35,272.4,274.45,3297195,0
2022-12-20 00:00:00+05:30,274.0,279.8,270.5,277.85,2851545,0
2022-12-21 00:00:00+05:30,277.35,283.9,272.05,273.9,4286630,0
2022-12-22 00:00:00+05:30,275.0,277.4,265.65,267.9,1549960,0
2022-12-23 00:00:00+05:30,265.4,265.4,258.1,260.3,1564975,0
2022-12-26 00:00:00+05:30,260.3,273.4,259.0,270.25,1606850,0
2022-12-27 00:00:00+05:30,272.4,278.0,265.9,275.8,2420365,0
2022-12-28 00:00:00+05:30,272.7,279.4,270.5,277.7,2201075,0
2022-12-29 00:00:00+05:30,269.8,269.8,250.25,262.45,19945730,0
2022-12-30 00:00:00+05:30,266.0,276.95,265.05,275.4,7329350,0
2023-01-02 00:00:00+05:30,276.2,278.0,272.4,277.15,2184945,0
2023-01-03 00:00:00+05:30,273.75,275.4,267.1,269.95,2678225,0
2023-01-04 00:00:00+05:30,269.6,270.6,263.55,265.65,2709675,0
2023-01-05 00:00:00+05:30,267.2,268.0,262.25,264.0,2309935,0
2023-01-06 00:00:00+05:30,265.0,265.15,257.4,258.95,1599915,0
2023-01-09 00:00:00+05:30,260.0,264.95,259.9,263.7,2348255,0
2023-01-10 00:00:00+05:30,264.55,267.5,263.7,266.8,2849300,0
2023-01-11 00:00:00+05:30,266.8,268.75,263.8,266.9,1445245,0
2023-01-12 00:00:00+05:30,268.3,268.45,261.05,262.55,2259350,0
2023-01-13 00:00:00+05:30,262.0,262.6,253.5,256.65,4597480,0
2023-01-16 00:00:00+05:30,257.8,260.3,253.8,254.55,2549280,0
2023-01-17 00:00:00+05:30,255.55,256.15,252.6,254.35,3167635,0
2023-01-18 00:00:00+05:30,255.6,258.35,251.25,256.8,2375830,0
2023-01-19 00:00:00+05:30,256.8,259.45,254.45,258.95,2489795,0
2023-01-20 00:00:00+05:30,258.8,258.8,253.3,255.45,1984570,0
2023-01-23 00:00:00+05:30,256.4,259.4,255.0,256.9,1269830,0
2023-01-24 00:00:00+05:30,257.6,258.55,252.6,253.05,1061495,0
2023-01-25 00:00:00+05:30,253.7,254.15,246.0,250.85,2130930,0
2023-01-27 00:00:00+05:30,251.0,256.8,246.0,248.2,2410525,0
2023-01-30 00:00:00+05:30,247.8,253.0,245.5,248.75,5905675,0
2023-01-31 00:00:00+05:30,249.5,259.1,246.7,257.3,6053500,0
2023-02-01 00:00:00+05:30,265.6,273.4,255.65,259.45,7936630,0
2023-02-02 00:00:00+05:30,258.6,259.9,250.6,252.9,2552580,0
2023-02-03 00:00:00+05:30,254.25,256.85,250.0,255.8,2600590,0
2023-02-06 00:00:00+05:30,252.0,259.5,252.0,258.75,2088355,0
2023-02-07 00:00:00+05:30,258.8,260.6,255.8,258.25,1940780,0
2023-02-08 00:00:00+05:30,259.55,262.15,258.0,261.55,1715770,0
2023-02-09 00:00:00+05:30,261.7,263.5,259.7,263.0,1437655,0
2023-02-10 00:00:00+05:30,264.0,264.0,253.55,255.7,3358630,0
2023-02-13 00:00:00+05:30,255.7,256.95,250.6,251.2,1789390,0
2023-02-14 00:00:00+05:30,252.4,254.9,250.0,254.05,1050085,0
2023-02-15 00:00:00+05:30,253.1,255.6,251.4,254.55,1236070,0
2023-02-16 00:00:00+05:30,256.4,256.45,249.25,251.75,3304915,0
2023-02-17 00:00:00+05:30,250.0,252.25,246.1,246.8,2077315,0
2023-02-20 00:00:00+05:30,251.75,251.75,246.85,247.45,2309105,0
2023-02-21 00:00:00+05:30,249.4,250.55,242.2,243.0,2163550,0
2023-02-22 00:00:00+05:30,242.2,244.25,239.0,241.6,3253235,0
2023-02-23 00:00:00+05:30,242.0,243.05,239.0,240.05,1641205,0
2023-02-24 00:00:00+05:30,240.55,244.4,240.2,243.7,2464105,0
2023-02-27 00:00:00+05:30,243.7,244.1,238.4,240.6,1437525,0
2023-02-28 00:00:00+05:30,241.0,242.55,238.0,240.65,13260610,0
2023-03-01 00:00:00+05:30,241.4,246.3,241.0,244.35,2913235,0
2023-03-02 00:00:00+05:30,244.6,245.0,238.6,241.9,2720640,0
2023-03-03 00:00:00+05:30,243.15,245.8,242.05,243.4,1836725,0
2023-03-06 00:00:00+05:30,244.0,249.8,244.0,249.35,3145920,0
2023-03-08 00:00:00+05:30,249.0,259.0,244.2,254.1,51702925,0
2023-03-09 00:00:00+05:30,256.0,262.95,255.0,258.1,8022010,0
2023-03-10 00:00:00+05:30,257.0,257.0,251.7,253.95,1446625,0
2023-03-13 00:00:00+05:30,254.15,256.75,250.35,251.6,3683830,0
2023-03-14 00:00:00+05:30,250.2,251.6,244.6,247.8,3141790,0
2023-03-15 00:00:00+05:30,250.2,250.8,245.1,245.9,1987050,0
2023-03-16 00:00:00+05:30,246.4,252.15,245.75,250.05,3988570,0
2023-03-17 00:00:00+05:30,251.3,253.6,247.35,249.2,4182610,0
2023-03-20 00:00:00+05:30,255.0,255.0,240.7,243.95,3402415,0
2023-03-21 00:00:00+05:30,246.7,257.75,243.6,252.1,5079360,0
2023-03-22 00:00:00+05:30,252.4,252.95,248.35,249.25,1814750,0
2023-03-23 00:00:00+05:30,248.4,252.85,246.8,252.1,2141185,0
2023-03-24 00:00:00+05:30,250.85,251.85,245.0,246.65,4290270,0
2023-03-27 00:00:00+05:30,246.4,246.6,241.15,241.9,1948390,0
2023-03-28 00:00:00+05:30,242.2,246.85,240.45,245.2,2605125,0
2023-03-29 00:00:00+05:30,245.2,252.0,244.3,250.35,1649135,0
2023-03-31 00:00:00+05:30,250.6,256.4,250.6,251.9,4489935,0
2023-04-03 00:00:00+05:30,253.2,258.2,253.2,257.3,2297460,0
2023-04-05 00:00:00+05:30,256.2,258.85,254.9,257.8,1710530,0
2023-04-06 00:00:00+05:30,257.2,261.4,256.05,260.75,1428390,0
2023-04-10 00:00:00+05:30,260.75,261.4,257.0,260.95,630385,0
2023-04-11 00:00:00+05:30,260.95,262.0,255.4,259.05,2316150,0
2023-04-12 00:00:00+05:30,259.8,262.4,257.7,261.8,2680600,0
2023-04-13 00:00:00+05:30,261.8,261.8,258.4,259.3,774615,0
2023-04-17 00:00:00+05:30,260.0,265.4,259.2,264.25,2927410,0
2023-04-18 00:00:00+05:30,265.45,269.0,263.8,267.85,2602290,0
2023-04-19 00:00:00+05:30,269.45,274.0,267.5,273.3,2649705,0
2023-04-20 00:00:00+05:30,274.0,274.7,267.15,267.85,1972785,0
2023-04-21 00:00:00+05:30,271.1,272.35,268.2,271.75,1533610,0
2023-04-24 00:00:00+05:30,272.2,282.35,271.25,278.5,3484290,0
2023-04-25 00:00:00+05:30,279.95,293.85,279.0,286.55,11463135,0
2023-04-26 00:00:00+05:30,287.95,287.95,276.4,281.25,4680385,0
2023-04-27 00:00:00+05:30,280.0,282.4,276.4,281.1,5355815,0
2023-04-28 00:00:00+05:30,270.0,273.0,261.8,266.5,15378245,0
2023-05-02 00:00:00+05:30,269.8,270.65,264.35,265.05,4445290,0
2023-05-03 00:00:00+05:30,264.6,267.15,263.25,263.8,2404405,0
2023-05-04 00:00:00+05:30,265.2,266.2,263.2,265.55,2605540,0
2023-05-05 00:00:00+05:30,265.6,269.45,263.25,263.75,1867575,0
2023-05-08 00:00:00+05:30,265.8,271.0,263.75,269.6,3146345,0
2023-05-09 00:00:00+05:30,271.75,280.0,269.15,269.65,4717955,0
2023-05-10 00:00:00+05:30,272.2,272.2,266.1,270.6,2721495,0
2023-05-11 00:00:00+05:30,270.2,274.0,268.0,272.85,1675840,0
2023-05-12 00:00:00+05:30,273.0,274.95,268.2,269.95,1868500,0
2023-05-15 00:00:00+05:30,270.6,273.5,267.2,268.1,3314115,0
2023-05-16 00:00:00+05:30,270.0,272.05,265.0,265.7,5037130,0
2023-05-17 00:00:00+05:30,265.8,270.1,265.0,268.85,1876620,0
2023-05-18 00:00:00+05:30,270.5,271.4,265.9,269.2,3189190,0
2023-05-19 00:00:00+05:30,271.4,271.4,266.6,267.85,3457825,0
2023-05-22 00:00:00+05:30,267.2,267.6,261.2,263.85,3724060,0
2023-05-23 00:00:00+05:30,264.8,276.05,264.05,272.65,3621815,0
2023-05-24 00:00:00+05:30,272.55,278.0,271.25,273.95,4991420,0
2023-05-25 00:00:00+05:30,273.95,277.6,271.65,275.05,2376370,0
2023-05-26 00:00:00+05:30,275.05,277.25,273.0,276.7,2622815,0
2023-05-29 00:00:00+05:30,277.6,284.7,276.7,281.75,5878845,0
2023-05-30 00:00:00+05:30,282.3,284.25,281.15,283.35,3948785,0
2023-05-31 00:00:00+05:30,283.55,284.0,278.3,279.95,6080605,0
2023-06-01 00:00:00+05:30,279.95,283.7,279.95,282.05,2902875,0
2023-06-02 00:00:00+05:30,283.05,284.85,280.85,282.65,3680045,0
2023-06-05 00:00:00+05:30,284.2,285.45,279.55,280.2,2510040,0
2023-06-06 00:00:00+05:30,281.5,283.95,277.15,281.8,1777200,0
2023-06-07 00:00:00+05:30,280.0,285.2,278.0,281.65,3799040,0
2023-06-08 00:00:00+05:30,282.6,289.8,280.0,282.2,4030580,0
2023-06-09 00:00:00+05:30,282.0,287.75,281.8,283.45,2435880,0
2023-06-12 00:00:00+05:30,285.0,292.25,283.4,290.45,2951100,0
2023-06-13 00:00:00+05:30,291.6,292.2,287.0,288.7,3300860,0
2023-06-14 00:00:00+05:30,290.0,290.0,280.45,281.55,3617290,0
2023-06-15 00:00:00+05:30,282.8,284.0,280.8,282.85,2747890,0
2023-06-16 00:00:00+05:30,281.3,282.2,278.0,280.3,6897545,0
2023-06-19 00:00:00+05:30,294.6,300.2,290.55,293.95,15970295,0
2023-06-20 00:00:00+05:30,294.0,314.55,291.2,311.95,13814600,0
2023-06-21 00:00:00+05:30,343.1,358.7,335.0,346.85,67327115,0
2023-06-22 00:00:00+05:30,353.0,353.0,338.35,343.75,20695285,0
2023-06-23 00:00:00+05:30,338.6,341.7,328.35,335.35,26775580,0
2023-06-26 00:00:00+05:30,333.75,342.7,328.45,340.65,9027690,0
2023-06-27 00:00:00+05:30,340.8,345.7,332.0,339.25,9250910,0
2023-06-28 00:00:00+05:30,342.0,343.65,337.85,340.2,9058510,0
2023-06-30 00:00:00+05:30,340.2,353.4,339.55,347.05,13348225,0
2023-07-03 00:00:00+05:30,350.55,355.6,348.6,351.6,7848930,0
2023-07-04 00:00:00+05:30,354.4,358.65,348.0,355.55,8948575,0
2023-07-05 00:00:00+05:30,355.6,365.6,353.8,360.45,13158105,0
2023-07-06 00:00:00+05:30,360.3,360.3,353.45,354.25,4616375,0
2023-07-07 00:00:00+05:30,355.0,355.8,342.4,343.7,6705130,0
2023-07-10 00:00:00+05:30,345.8,346.1,340.75,344.65,6425075,0
2023-07-11 00:00:00+05:30,346.0,355.5,345.25,352.15,6085610,0
2023-07-12 00:00:00+05:30,352.0,363.6,351.95,361.1,6537300,0
2023-07-13 00:00:00+05:30,363.5,365.85,356.6,357.8,6218315,0
2023-07-14 00:00:00+05:30,360.0,362.25,354.55,356.8,4492200,0
2023-07-17 00:00:00+05:30,357.2,358.4,351.05,353.9,4223875,0
2023-07-18 00:00:00+05:30,355.75,360.25,354.0,356.85,7805875,0
2023-07-19 00:00:00+05:30,356.8,358.95,354.55,357.15,5968125,0
2023-07-20 00:00:00+05:30,357.0,359.7,355.6,356.55,2878425,0
2023-07-21 00:00:00+05:30,355.7,373.65,355.0,366.3,15551270,0
2023-07-24 00:00:00+05:30,368.15,369.6,356.0,359.25,30150490,0
2023-07-25 00:00:00+05:30,366.2,366.2,359.2,364.7,7020285,0
2023-07-26 00:00:00+05:30,365.2,367.1,361.75,363.85,3995010,0
2023-07-27 00:00:00+05:30,367.6,369.8,357.3,362.35,11626560,0
2023-07-28 00:00:00+05:30,365.2,367.65,358.0,363.55,5905730,0
2023-07-31 00:00:00+05:30,366.3,379.6,363.6,378.65,7778860,0
2023-08-01 00:00:00+05:30,378.65,380.2,369.0,370.75,5345210,0
2023-08-02 00:00:00+05:30,372.0,373.25,360.35,366.65,7630985,0
2023-08-03 00:00:00+05:30,365.8,367.7,358.3,363.7,3816705,0
2023-08-04 00:00:00+05:30,365.0,368.75,360.4,367.4,5455600,0
2023-08-07 00:00:00+05:30,368.2,372.0,366.65,370.95,4926185,0
2023-08-08 00:00:00+05:30,371.0,374.95,368.0,372.3,9859755,0
2023-08-09 00:00:00+05:30,374.6,375.2,368.0,369.8,6340300,0
2023-08-10 00:00:00+05:30,370.95,374.8,368.0,370.15,5397960,0
2023-08-11 00:00:00+05:30,370.0,370.0,360.8,361.6,5133290,0
2023-08-14 00:00:00+05:30,361.6,363.85,354.9,362.7,4598320,0
2023-08-16 00:00:00+05:30,362.75,363.35,352.0,359.2,9040420,0
2023-08-17 00:00:00+05:30,362.4,374.0,362.4,368.9,6805160,0
2023-08-18 00:00:00+05:30,370.4,370.4,361.6,364.1,4286650,0
2023-08-21 00:00:00+05:30,364.0,371.0,362.95,368.65,6865250,0
